id,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,price_doc
10202,52,34.0,5.0,9.0,1.0,1977.0,3.0,6.0,2.0,8160000
10204,73,58.400000000000006,14.0,17.0,1.0,1983.4109561350313,2.0,1.0,1.0,13176190
10207,79,79.0,6.0,17.0,1.0,2015.0,3.0,1.0,1.0,8220547
10208,35,20.0,6.0,12.0,5.0,1965.0,1.0,10.0,2.0,5800000
10209,55,37.0,5.0,5.0,1.0,1961.0,3.0,5.0,2.0,7000000
10210,37,22.0,1.0,12.0,1.0,1965.0,2.0,6.0,3.0,7000000
10212,32,19.0,4.0,5.0,2.0,1965.0,1.0,5.0,2.0,2000000
10214,29,27.0,10.0,17.0,6.0,2015.0,1.0,1.0,1.0,2199436
10215,85,53.0,12.0,14.0,1.0,2004.0,3.0,13.0,2.0,12500000
10216,64,60.0,2.0,17.0,1.0,2014.0,2.0,1.0,1.0,6720000
10217,58,30.0,13.0,14.0,1.0,1961.0,2.0,11.0,3.0,9400000
10218,38,20.0,6.0,22.0,1.0,2004.0,1.0,10.0,3.0,7400000
10219,33,17.0,3.0,5.0,2.0,1960.0,1.0,5.0,2.0,5200000
10221,46,28.0,6.0,12.0,5.0,1970.0,2.0,5.0,3.0,8000000
10222,32,32.0,13.0,13.0,1.0,1983.4109561350313,1.0,1.0,1.0,5015000
10223,44,28.0,4.0,9.0,1.0,1968.0,2.0,6.0,2.0,7700000
10224,56,34.0,7.0,16.0,1.0,1971.0,2.0,8.0,2.0,9200000
10225,63,50.400000000000006,18.0,24.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,7488956
10226,62,49.6,11.0,24.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,7505406
10227,85,68.0,5.0,20.0,1.0,1983.4109561350313,3.0,1.0,2.217643916121277,9148392
10228,76,44.0,7.0,17.0,1.0,2005.0,3.0,10.0,3.0,12750000
10230,65,34.0,9.0,24.0,6.0,2007.0,2.0,10.0,2.217643916121277,3000000
10231,59,29.0,6.0,10.0,1.0,2003.0,2.0,11.0,3.0,7500000
10232,63,50.400000000000006,14.0,17.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,6878884
10233,34,27.200000000000003,1.0,3.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,1715200
10234,76,45.0,13.0,17.0,1.0,1993.0,3.0,10.0,2.0,11250000
10235,53,50.0,2.0,12.0,5.0,1973.0,2.0,9.0,3.0,7450000
10236,57,42.0,2.0,9.0,2.0,1968.0,3.0,5.0,3.0,11150000
10238,88,48.0,11.0,25.0,1.0,1992.0,3.0,17.0,3.0,15100000
10241,63,50.400000000000006,7.0,17.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,5913241
10242,102,81.60000000000001,15.0,25.0,1.0,1983.4109561350313,3.0,1.0,2.217643916121277,8659001
10243,67,67.0,9.0,17.0,6.0,2014.0,2.0,12.0,1.0,9003162
10244,44,35.2,15.0,15.0,1.0,2014.0,1.0,1.0,2.217643916121277,4983720
10246,52,30.0,3.0,12.0,1.0,2000.0,2.0,9.0,3.0,9250000
10247,41,20.0,9.0,14.0,1.0,1984.0,1.0,8.0,2.0,1000000
10248,29,27.0,4.0,12.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,2199436
10249,58,30.0,3.0,14.0,1.0,1996.0,2.0,12.0,1.0,7050000
10251,45,28.0,4.0,9.0,2.0,1965.0,2.0,5.0,3.0,7600000
10253,82,65.60000000000001,10.0,10.0,1.0,2014.0,3.0,1.0,2.217643916121277,8593170
10254,44,28.0,2.0,9.0,5.0,1966.0,2.0,5.0,2.0,9300000
10255,80,50.0,1.0,5.0,2.0,1953.0,3.0,8.0,4.0,13500000
10256,65,52.0,12.0,12.0,1.0,2014.0,2.0,1.0,2.217643916121277,6850000
10258,32,18.0,7.0,9.0,1.0,1972.0,1.0,6.0,3.0,5500000
10260,65,35.0,8.0,9.0,2.0,1960.0,2.0,10.0,3.0,9600000
10261,44,26.0,2.0,5.0,2.0,1962.0,2.0,5.0,3.0,7000000
10262,38,18.0,2.0,17.0,1.0,2011.0,1.0,9.0,2.0,3000000
10263,34,27.200000000000003,4.0,1.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,3943865
10265,37,19.0,19.0,22.0,5.0,1988.0,1.0,9.0,3.0,4700000
10266,134,107.2,1.0,3.0,5.0,2015.0,3.0,1.0,2.217643916121277,10027130
10268,44,27.0,2.0,9.0,1.0,1968.0,2.0,5.0,3.0,6500000
10269,35,14.0,3.0,16.0,1.0,1997.0,1.0,10.0,3.0,6000000
10271,47,30.0,3.0,9.0,1.0,1974.0,2.0,6.0,2.0,6800000
10272,34,20.0,5.0,9.0,1.0,1979.0,1.0,6.0,2.0,6550000
10273,32,18.0,1.0,9.0,1.0,1973.0,1.0,6.0,3.0,4500000
10274,76,60.800000000000004,2.0,2.0,1.0,2014.0,3.0,1.0,2.217643916121277,7109155
10275,38,22.0,6.0,9.0,5.0,1963.0,2.0,7.0,2.0,6600000
10276,38,18.0,3.0,17.0,1.0,2000.0,1.0,7.0,2.0,6350000
10277,29,18.0,1.0,5.0,2.0,1961.0,1.0,5.0,2.0,4650000
10278,90,61.0,1.0,16.0,1.0,2001.0,4.0,10.0,2.0,12800000
10279,33,17.0,14.0,14.0,1.0,1971.0,1.0,9.0,2.0,6300000
10281,53,31.0,5.0,22.0,4.0,2004.0,2.0,9.0,3.0,9600000
10282,35,18.0,5.0,5.0,1.0,1960.0,1.0,8.0,2.0,6200000
10283,44,28.0,6.0,9.0,1.0,1976.0,2.0,6.0,2.0,7280000
10284,50,17.0,5.0,14.0,4.0,2010.0,1.0,10.0,3.0,8700000
10285,78,78.0,5.0,1.0,1.0,1983.4109561350313,3.0,1.0,2.217643916121277,7692750
10286,43,43.0,5.0,20.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,5347463
10287,45,31.0,20.0,25.0,4.0,2013.0,3.0,5.0,3.0,5600000
10288,57,42.0,5.0,5.0,1.0,1965.0,3.0,5.0,2.0,8500000
10289,39,19.0,13.0,17.0,1.0,1987.0,1.0,8.0,2.0,7400000
10290,57,35.0,5.0,8.0,2.0,1956.0,2.0,7.0,2.0,12200000
10291,33,14.0,13.0,24.0,1.0,1998.0,1.0,10.0,2.0,5600000
10292,43,28.0,3.0,5.0,2.0,1961.0,2.0,5.0,2.0,1000000
10293,67,40.0,9.0,16.0,1.0,1983.0,3.0,8.0,2.0,12100000
10294,72,43.0,2.0,8.0,2.0,1940.0,3.0,12.0,2.0,17950000
10295,38,19.0,10.0,17.0,1.0,1990.0,1.0,8.0,3.0,7200000
10297,63,44.0,8.0,12.0,1.0,1972.0,3.0,6.0,2.0,10000000
10299,56,31.0,10.0,10.0,2.0,1960.0,2.0,8.0,3.0,12000000
10300,34,15.0,16.0,16.0,1.0,2005.0,1.0,7.0,2.0,3000000
10301,32,15.0,5.0,9.0,1.0,1970.0,1.0,6.0,3.0,5050000
10302,63,33.0,8.0,23.0,4.0,2005.0,2.0,10.0,4.0,11450000
10303,62,49.6,5.0,5.0,1.0,2014.0,2.0,1.0,2.217643916121277,6334200
10304,55,28.0,15.0,17.0,1.0,2012.0,2.0,9.0,2.0,1000000
10305,38,30.400000000000002,8.0,17.0,1.0,1983.4109561350313,1.0,1.0,1.0,4021422
10306,38,38.0,15.0,17.0,1.0,2014.0,1.0,1.0,1.0,4960532
10307,32,21.0,6.0,9.0,5.0,1967.0,1.0,5.0,2.0,5300000
10309,31,21.0,1.0,9.0,5.0,1965.0,1.0,5.0,2.0,4950000
10310,45,30.0,11.0,12.0,1.0,1979.0,2.0,6.0,2.0,9050000
10311,61,48.800000000000004,10.0,10.0,1.0,2014.0,2.0,1.0,2.217643916121277,6741000
10312,61,48.800000000000004,2.0,17.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,5624881
10313,35,20.0,10.0,12.0,1.0,1969.0,1.0,9.0,3.0,6500000
10314,50,23.0,16.0,16.0,1.0,2004.0,1.0,11.0,3.0,11750000
10315,34,17.0,1.0,5.0,2.0,1957.0,1.0,6.0,2.0,990000
10316,63,45.0,4.0,12.0,1.0,1981.0,3.0,6.0,2.0,1100000
10317,69,35.0,13.0,17.0,6.0,2005.0,2.0,12.0,2.217643916121277,7600000
10318,59,44.0,9.0,9.0,1.0,1971.0,3.0,5.0,2.0,7600000
10319,44,28.0,5.0,5.0,2.0,1962.0,2.0,5.0,3.0,6000000
10320,75,44.0,2.0,17.0,1.0,1988.0,3.0,10.0,3.0,9750000
10321,61,33.0,9.0,12.0,1.0,2006.0,2.0,11.0,3.0,8800000
10324,54,30.0,3.0,19.0,1.0,1998.0,2.0,11.0,3.0,8300000
10325,77,61.6,16.0,17.0,1.0,1983.4109561350313,3.0,1.0,1.0,6593438
10326,13,9.0,4.0,5.0,2.0,1962.0,1.0,1.0,2.0,3450000
10328,54,32.0,5.0,16.0,1.0,1978.0,2.0,9.0,3.0,2000000
10329,67,53.6,6.0,17.0,1.0,1983.4109561350313,2.0,1.0,1.0,8033030
10330,38,19.0,9.0,16.0,1.0,1975.0,1.0,9.0,2.0,6100000
10331,76,45.0,4.0,10.0,4.0,2014.0,3.0,12.0,2.217643916121277,7730900
10332,34,19.0,1.0,22.0,5.0,1988.0,1.0,9.0,2.0,4500000
10333,44,28.0,8.0,9.0,1.0,1976.0,2.0,6.0,2.0,7100000
10334,44,27.0,8.0,9.0,1.0,1971.0,2.0,5.0,3.0,5900000
10335,44,28.0,7.0,9.0,1.0,1971.0,2.0,5.0,3.0,7150000
10336,40,25.0,5.0,5.0,2.0,1965.0,2.0,5.0,3.0,1000000
10337,74,59.2,1.0,17.0,1.0,1983.4109561350313,2.0,1.0,1.0,7663600
10338,36,18.0,1.0,5.0,2.0,1961.0,1.0,9.0,2.0,5900000
10339,56,37.0,8.0,9.0,1.0,1971.0,3.0,6.0,2.0,7500000
10340,52,52.0,17.0,17.0,1.0,2014.0,2.0,1.0,1.0,6052500
10341,38,18.0,4.0,17.0,1.0,1997.0,1.0,8.0,3.0,6750000
10342,64,40.0,6.0,10.0,2.0,2009.0,3.0,11.0,3.0,1000000
10343,62,49.6,16.0,24.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,7505406
10345,81,72.0,3.0,9.0,1.0,2014.0,2.0,1.0,1.0,5473144
10346,44,35.2,14.0,14.0,1.0,2014.0,1.0,1.0,2.217643916121277,4983720
10347,54,34.0,4.0,5.0,2.0,1959.0,3.0,6.0,2.0,8500000
10349,124,124.0,24.0,24.0,1.0,2015.0,3.0,19.0,1.0,18316186
10350,73,43.0,16.0,17.0,1.0,1993.0,3.0,10.0,3.0,11900000
10351,44,35.2,9.0,9.0,4.0,1983.4109561350313,1.0,1.0,2.217643916121277,5970431
10353,84,52.0,8.0,14.0,1.0,2005.0,3.0,10.0,2.0,1000000
10354,82,52.0,11.0,14.0,1.0,2008.0,3.0,11.0,3.0,10500000
10355,55,32.0,2.0,21.0,6.0,2011.0,2.0,9.0,3.0,1000000
10356,44,27.0,5.0,9.0,1.0,1964.0,2.0,5.0,3.0,6500000
10357,64,38.0,6.0,12.0,1.0,1979.0,3.0,8.0,3.0,9800000
10358,42,26.0,3.0,5.0,5.0,1961.0,2.0,5.0,2.0,6200000
10359,39,20.0,12.0,12.0,1.0,1983.0,1.0,8.0,3.0,5500000
10360,38,30.400000000000002,2.0,17.0,1.0,1983.4109561350313,1.0,1.0,1.0,4600000
10361,78,75.0,6.0,17.0,1.0,2014.0,3.0,1.0,1.0,7722400
10362,30,17.0,8.0,9.0,2.0,1966.0,1.0,5.0,3.0,8000000
10363,64,51.2,6.0,9.0,1.0,1983.4109561350313,2.0,10.0,1.0,4738957
10364,60,60.0,4.0,17.0,1.0,1983.4109561350313,2.0,1.0,1.0,6528000
10365,53,30.0,13.0,14.0,1.0,1985.0,2.0,8.0,3.0,7900000
10367,45,22.0,10.0,17.0,1.0,2011.0,1.0,11.0,1.0,2600000
10368,38,20.0,6.0,14.0,1.0,1985.0,1.0,8.0,3.0,6400000
10369,65,43.0,11.0,12.0,1.0,1975.0,3.0,7.0,3.0,1000000
10370,47,37.6,3.0,9.0,6.0,1983.4109561350313,1.0,1.0,2.217643916121277,3318635
10371,60,44.0,1.0,9.0,1.0,1969.0,3.0,6.0,2.217643916121277,7200000
10374,38,18.0,5.0,17.0,1.0,2008.0,1.0,7.0,3.0,4600000
10375,17,13.0,2.0,5.0,2.0,1962.0,1.0,1.0,2.0,3800000
10376,52,52.0,17.0,17.0,1.0,2015.0,2.0,1.0,1.0,5138208
10377,108,57.0,16.0,16.0,4.0,2006.0,3.0,12.0,4.0,18513000
10378,41,32.800000000000004,3.0,3.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,3915981
10379,61,48.800000000000004,10.0,17.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,5733992
10380,53,30.0,13.0,14.0,1.0,1994.0,2.0,8.0,2.0,6850000
10381,37,19.0,14.0,17.0,1.0,1988.0,1.0,8.0,3.0,6200000
10384,42,19.0,9.0,10.0,1.0,2008.0,1.0,8.0,3.0,5400000
10385,40,38.0,6.0,17.0,4.0,2014.0,1.0,1.0,1.0,4640000
10386,78,53.0,7.0,8.0,2.0,1957.0,3.0,7.0,2.0,13700000
10387,64,51.2,4.0,17.0,1.0,2014.0,2.0,1.0,1.0,6464000
10388,53,53.0,4.0,17.0,6.0,2014.0,2.0,1.0,1.0,4040250
10389,53,30.0,11.0,12.0,1.0,1981.0,2.0,8.0,3.0,6300000
10391,35,21.0,7.0,9.0,1.0,1970.0,1.0,6.0,2.217643916121277,6300000
10393,43,19.0,16.0,24.0,4.0,2009.0,1.0,10.0,4.0,4250000
10394,52,41.6,15.0,17.0,1.0,1983.4109561350313,2.0,1.0,1.0,6306477
10395,75,53.0,1.0,5.0,2.0,1957.0,3.0,8.0,2.0,1000000
10397,84,44.0,22.0,22.0,1.0,1982.0,3.0,10.0,2.217643916121277,13400000
10398,96,54.0,10.0,17.0,1.0,2006.0,4.0,15.0,3.0,13100000
10399,42,28.0,2.0,5.0,2.0,1962.0,2.0,5.0,3.0,2000000
10400,52,41.6,14.0,17.0,1.0,1983.4109561350313,2.0,1.0,1.0,6365131
10401,45,28.0,6.0,9.0,1.0,1968.0,2.0,6.0,3.0,7600000
10402,59,44.0,7.0,9.0,1.0,1974.0,3.0,5.0,2.0,8500000
10403,48,44.0,7.0,9.0,1.0,2014.0,1.0,1.0,1.0,3411777
10404,32,17.0,9.0,9.0,1.0,1967.0,1.0,7.0,3.0,5400000
10405,33,16.0,1.0,9.0,1.0,1970.0,1.0,7.0,2.0,5450000
10406,43,34.4,19.0,24.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,5535908
10407,45,28.0,6.0,9.0,1.0,1970.0,2.0,6.0,3.0,7800000
10408,48,32.0,8.0,14.0,5.0,1974.0,2.0,8.0,3.0,6600000
10409,36,22.0,7.0,9.0,5.0,1964.0,2.0,7.0,3.0,7400000
10410,52,52.0,10.0,17.0,4.0,2015.0,2.0,10.0,1.0,5263402
10411,29,23.200000000000003,3.0,12.0,6.0,2015.0,1.0,1.0,2.217643916121277,2199436
10412,46,46.0,8.0,9.0,1.0,1983.4109561350313,1.0,1.0,1.0,3611995
10413,27,21.6,10.0,19.0,1.0,1983.4109561350313,1.0,1.0,1.0,2525597
10415,60,37.0,8.0,12.0,1.0,1980.0,3.0,8.0,2.0,14000000
10416,74,45.0,1.0,17.0,1.0,1995.0,3.0,10.0,3.0,11900000
10417,39,23.0,4.0,12.0,5.0,1970.0,2.0,6.0,2.217643916121277,7750000
10418,42,42.0,19.0,19.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,3342130
10419,37,19.0,15.0,16.0,2.0,1985.0,1.0,6.0,2.0,4500000
10420,59,41.0,9.0,9.0,1.0,1969.0,3.0,6.0,2.0,7000000
10421,57,33.0,14.0,17.0,1.0,1984.0,2.0,10.0,3.0,2000000
10422,47,28.0,1.0,12.0,1.0,1979.0,2.0,6.0,2.217643916121277,7200000
10423,42,27.0,1.0,5.0,1.0,1973.0,2.0,5.0,3.0,1100000
10424,61,33.0,14.0,16.0,1.0,2004.0,2.0,11.0,2.0,8000000
10425,31,18.0,2.0,5.0,2.0,1974.0,1.0,6.0,2.217643916121277,4500000
10426,78,62.400000000000006,14.0,17.0,1.0,1983.4109561350313,2.0,1.0,1.0,8654555
10427,40,40.0,19.0,20.0,1.0,2014.0,1.0,6.0,1.0,5005513
10428,29,27.0,5.0,17.0,1.0,1983.4109561350313,1.0,1.0,1.0,2162590
10430,64,51.2,9.0,24.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,7595843
10431,62,34.0,12.0,16.0,1.0,1971.0,2.0,9.0,3.0,12700000
10432,52,30.0,4.0,12.0,2.0,1960.0,2.0,8.0,2.0,13100000
10433,56,35.0,4.0,5.0,2.0,1960.0,2.0,9.0,3.0,13300000
10434,68,46.0,5.0,5.0,2.0,1930.0,3.0,7.0,3.0,13500000
10435,42,19.0,11.0,14.0,4.0,2013.0,1.0,10.0,1.0,2500000
10436,85,68.0,3.0,1.0,1.0,1983.4109561350313,3.0,1.0,2.217643916121277,8431600
10437,45,30.0,5.0,5.0,5.0,1964.0,2.0,5.0,3.0,6400000
10438,77,45.0,9.0,17.0,1.0,2002.0,3.0,10.0,3.0,12600000
10439,51,29.0,13.0,14.0,1.0,1989.0,2.0,7.0,3.0,7200000
10440,38,18.0,5.0,17.0,1.0,1984.0,1.0,8.0,2.217643916121277,6600000
10441,58,33.0,14.0,22.0,1.0,1992.0,2.0,10.0,3.0,1000000
10442,44,29.0,5.0,5.0,2.0,1960.0,2.0,5.0,3.0,5600000
10443,31,20.0,5.0,5.0,1.0,1966.0,1.0,5.0,2.0,3760000
10444,63,38.0,8.0,9.0,1.0,1977.0,3.0,8.0,2.217643916121277,11900000
10445,47,28.0,12.0,12.0,1.0,1979.0,2.0,6.0,3.0,7600000
10446,110,88.0,8.0,8.0,1.0,2014.0,1.0,1.0,2.217643916121277,16081900
10447,45,28.0,2.0,5.0,1.0,1964.0,2.0,5.0,2.0,1000000
10448,59,38.0,4.0,5.0,1.0,1962.0,3.0,5.0,2.0,2000000
10449,29,27.0,4.0,20.0,1.0,1983.4109561350313,1.0,10.0,1.0,2199436
10450,39,19.0,7.0,17.0,1.0,1996.0,1.0,8.0,2.217643916121277,8200000
10451,74,74.0,5.0,9.0,1.0,2014.0,2.0,1.0,1.0,5639370
10453,75,46.0,15.0,17.0,1.0,1992.0,3.0,10.0,3.0,11300000
10454,38,19.0,14.0,17.0,1.0,2002.0,1.0,7.0,3.0,7000000
10455,76,60.800000000000004,16.0,16.0,1.0,2014.0,3.0,1.0,2.217643916121277,7514340
10457,54,32.0,15.0,17.0,1.0,1991.0,2.0,9.0,2.0,9000000
10458,56,30.0,9.0,17.0,1.0,2014.0,2.0,1.0,1.0,4351147
10461,54,32.0,10.0,16.0,1.0,1978.0,2.0,9.0,2.0,8850000
10462,41,37.0,9.0,1.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,5200000
10463,39,19.0,12.0,17.0,1.0,1996.0,1.0,8.0,3.0,1000000
10464,67,46.0,16.0,16.0,1.0,1975.0,3.0,7.0,2.0,10900000
10465,35,19.0,11.0,12.0,5.0,1966.0,1.0,10.0,3.0,6350000
10466,62,62.0,11.0,24.0,1.0,2014.0,2.0,1.0,1.0,7505406
10468,75,41.0,14.0,14.0,1.0,1997.0,3.0,8.0,3.0,12245000
10470,28,22.400000000000002,12.0,12.0,1.0,1983.4109561350313,1.0,1.0,1.0,2170303
10471,31,17.0,7.0,8.0,2.0,1960.0,1.0,6.0,3.0,7500000
10472,37,29.6,8.0,17.0,1.0,1983.4109561350313,1.0,1.0,1.0,4273500
10473,51,30.0,10.0,16.0,1.0,1982.0,2.0,8.0,2.0,5700000
10475,38,19.0,13.0,16.0,5.0,1975.0,1.0,10.0,3.0,6000000
10476,38,20.0,2.0,14.0,1.0,1993.0,1.0,8.0,2.0,5650000
10477,102,63.0,3.0,22.0,1.0,2003.0,4.0,10.0,1.0,23600000
10479,31,15.0,1.0,9.0,1.0,1969.0,1.0,6.0,3.0,1000000
10480,60,48.0,7.0,1.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,6280450
10481,31,19.0,1.0,4.0,5.0,1960.0,1.0,5.0,2.0,5000000
10483,82,54.0,8.0,8.0,2.0,1960.0,3.0,9.0,3.0,12600000
10484,32,18.0,2.0,9.0,1.0,1969.0,1.0,6.0,2.0,4800000
10485,28,11.0,8.0,9.0,1.0,1976.0,1.0,7.0,3.0,6400000
10486,38,19.0,16.0,17.0,1.0,1996.0,1.0,8.0,3.0,7612000
10487,92,54.0,3.0,12.0,1.0,1998.0,4.0,10.0,3.0,12200000
10489,39,31.200000000000003,1.0,17.0,1.0,1983.4109561350313,1.0,1.0,1.0,4612776
10490,82,54.0,3.0,8.0,2.0,1940.0,4.0,9.0,2.0,12000000
10491,53,33.0,3.0,5.0,2.0,1934.0,2.0,9.0,3.0,9000000
10492,38,19.0,13.0,14.0,2.0,1976.0,1.0,7.0,3.0,6800000
10493,37,22.0,9.0,9.0,1.0,1963.0,2.0,7.0,2.0,6400000
10494,38,19.0,9.0,19.0,1.0,1998.0,1.0,8.0,2.0,5850000
10495,42,29.0,4.0,17.0,1.0,1960.0,2.0,4.0,2.0,6500000
10496,37,19.0,2.0,14.0,1.0,1970.0,1.0,9.0,2.0,6500000
10497,35,19.0,9.0,12.0,5.0,1971.0,1.0,10.0,2.0,6100000
10498,44,28.0,3.0,5.0,1.0,1967.0,2.0,5.0,2.0,6900000
10499,73,73.0,12.0,12.0,4.0,1983.4109561350313,2.0,1.0,2.217643916121277,6314880
10500,48,29.0,9.0,12.0,5.0,1975.0,2.0,9.0,2.0,10500000
10501,63,46.0,7.0,9.0,1.0,1973.0,4.0,5.0,2.0,8700000
10502,38,19.0,3.0,14.0,5.0,1972.0,1.0,9.0,3.0,4000000
10503,45,29.0,4.0,5.0,2.0,1958.0,2.0,5.0,2.0,9000000
10504,44,27.0,1.0,9.0,1.0,1970.0,2.0,6.0,2.0,2000000
10506,44,17.0,4.0,16.0,1.0,2004.0,1.0,9.0,2.0,6300000
10507,52,41.6,17.0,1.0,1.0,1983.4109561350313,1.0,1.0,1.0,6293375
10508,67,40.0,2.0,16.0,1.0,1979.0,3.0,8.0,2.0,11600000
10511,44,29.0,2.0,9.0,1.0,1970.0,2.0,6.0,2.217643916121277,6200000
10512,46,28.0,2.0,12.0,1.0,1969.0,2.0,6.0,3.0,1200000
10514,67,53.6,3.0,17.0,1.0,1983.4109561350313,3.0,1.0,1.0,3561990
10515,52,30.0,7.0,12.0,1.0,1991.0,2.0,8.0,3.0,9500000
10516,50,28.0,13.0,16.0,1.0,1984.0,2.0,11.0,2.0,8000000
10517,61,31.0,14.0,14.0,1.0,2006.0,2.0,12.0,2.217643916121277,8700000
10518,57,37.0,5.0,9.0,1.0,1973.0,3.0,6.0,4.0,9700000
10519,54,43.2,2.0,2.0,1.0,2014.0,2.0,1.0,2.217643916121277,3063307
10520,40,38.0,3.0,17.0,1.0,2013.0,1.0,10.0,1.0,4640000
10521,45,29.0,1.0,9.0,1.0,1969.0,2.0,6.0,3.0,7100000
10522,62,49.6,4.0,20.0,1.0,1983.4109561350313,2.0,1.0,1.0,6868785
10524,59,35.0,8.0,16.0,2.0,2004.0,2.0,7.0,3.0,15100000
10525,53,38.0,9.0,16.0,1.0,1968.0,3.0,6.0,2.0,8800000
10526,62,45.0,6.0,12.0,1.0,1972.0,3.0,6.0,3.0,7950000
10527,37,19.0,17.0,17.0,1.0,2009.0,1.0,7.0,2.0,2000000
10528,59,42.0,2.0,5.0,5.0,1964.0,3.0,5.0,3.0,9800000
10529,57,45.6,19.0,1.0,1.0,1983.4109561350313,2.0,1.0,1.0,9680127
10530,45,30.0,3.0,5.0,1.0,1960.0,2.0,5.0,2.0,6450000
10532,44,29.0,2.0,9.0,1.0,1970.0,2.0,6.0,2.0,6700000
10534,60,44.0,9.0,9.0,1.0,1969.0,3.0,6.0,2.0,8600000
10535,77,45.0,5.0,16.0,1.0,1977.0,3.0,10.0,2.0,12300000
10537,30,18.0,1.0,5.0,2.0,1961.0,1.0,5.0,3.0,5300000
10540,59,33.0,22.0,22.0,1.0,1999.0,2.0,10.0,2.0,2700000
10541,54,28.0,6.0,14.0,1.0,2007.0,2.0,9.0,3.0,7500000
10542,49,47.0,4.0,14.0,5.0,1971.0,2.0,9.0,3.0,7050000
10543,38,20.0,2.0,12.0,1.0,1979.0,1.0,8.0,2.0,6100000
10544,43,28.0,4.0,5.0,2.0,1965.0,2.0,5.0,2.0,6150000
10545,47,28.0,3.0,14.0,4.0,2004.0,2.0,7.0,4.0,6550000
10546,30,17.0,1.0,5.0,1.0,1966.0,2.0,5.0,2.0,5500000
10547,84,67.2,2.0,20.0,1.0,1983.4109561350313,3.0,1.0,2.217643916121277,8986475
10548,35,17.0,4.0,12.0,1.0,1978.0,1.0,6.0,2.217643916121277,5800000
10549,66,45.0,8.0,13.0,1.0,1971.0,3.0,7.0,2.0,12500000
10550,50,30.0,1.0,17.0,1.0,1998.0,2.0,8.0,3.0,7400000
10551,68,54.400000000000006,1.0,17.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,6726455
10552,53,40.0,5.0,5.0,2.0,1956.0,3.0,5.0,2.0,9600000
10553,33,21.0,4.0,9.0,5.0,1964.0,1.0,5.0,2.0,5900000
10555,119,65.0,8.0,25.0,4.0,2005.0,3.0,18.0,4.0,22500000
10556,91,63.0,2.0,8.0,2.0,1956.0,4.0,7.0,2.0,8460000
10558,107,65.0,9.0,12.0,1.0,1999.0,4.0,11.0,3.0,18000000
10559,44,27.0,4.0,5.0,2.0,1964.0,2.0,5.0,3.0,8250000
10560,38,19.0,8.0,17.0,1.0,1996.0,1.0,8.0,3.0,6000000
10561,56,44.800000000000004,4.0,12.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,4964035
10562,36,20.0,2.0,4.0,2.0,1959.0,1.0,6.0,2.0,4300000
10563,66,44.0,7.0,12.0,5.0,1966.0,3.0,9.0,2.0,12750000
10564,28,22.400000000000002,11.0,12.0,4.0,1983.4109561350313,1.0,1.0,1.0,2170303
10566,79,45.0,17.0,17.0,1.0,2014.0,3.0,12.0,3.0,14100000
10567,55,36.0,5.0,5.0,1.0,1963.0,3.0,5.0,2.0,7900000
10568,60,33.0,3.0,17.0,1.0,2002.0,2.0,12.0,3.0,15800000
10570,59,44.0,8.0,9.0,1.0,1969.0,3.0,5.0,2.0,8600000
10571,45,29.0,4.0,5.0,5.0,1964.0,2.0,5.0,3.0,6400000
10572,46,29.0,2.0,12.0,1.0,1974.0,2.0,6.0,2.0,8200000
10573,32,18.0,2.0,9.0,1.0,1978.0,1.0,6.0,2.217643916121277,5750000
10575,54,32.0,10.0,17.0,1.0,1999.0,2.0,9.0,2.0,8300000
10576,114,74.0,10.0,14.0,1.0,1999.0,5.0,9.0,3.0,21400000
10577,52,50.0,8.0,9.0,6.0,2015.0,2.0,1.0,1.0,3899303
10578,58,34.0,19.0,22.0,1.0,1996.0,2.0,9.0,3.0,11000000
10579,35,14.0,5.0,17.0,1.0,2006.0,1.0,9.0,3.0,3000000
10580,34,19.0,7.0,12.0,5.0,1976.0,1.0,9.0,2.0,4850000
10581,79,79.0,11.0,17.0,1.0,1983.4109561350313,3.0,1.0,2.217643916121277,6925847
10582,35,19.0,2.0,12.0,5.0,1974.0,1.0,10.0,3.0,5750000
10583,16,12.8,2.0,20.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,6397230
